"source_id","title","authority","original_url","final_url","http_status","https","official_domain","redirected","classification","relation_check","reason","last_verified","checked_at","affected_results","affected_count"
"SRC-EJAR-FAQ","الأسئلة الشائعة - العقد الموحد والسند التنفيذي","إيجار / الهيئة العامة للعقار","https://www.ejar.sa/ar/faqs","https://www.ejar.sa/ar/faqs","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-EJAR-FAQ-CURRENT","الأسئلة الشائعة - العقد الموحد والسند التنفيذي","إيجار - الهيئة العامة للعقار","https://www.ejar.sa/ar/faqs","https://www.ejar.sa/ar/faqs","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-FAM-PSL-OFFICIAL","نظام الأحوال الشخصية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-GACA-PASSENGER-RIGHTS","لائحة حماية حقوق المسافرين — ضوابط وشروط تقديم الشكوى","الهيئة العامة للطيران المدني","https://gaca.gov.sa/-/media/Files/PDF/Content--Pages/Know-your-rights-AR.pdf","https://gaca.gov.sa/-/media/Files/PDF/Content--Pages/Know-your-rights-AR.pdf","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SPECIAL-AIR-PASSENGER | R-SPECIAL-AIR-FOLLOW | R-SPECIAL-AIR-ESCALATE","3"
"SRC-GCAM-MEDIA","الخدمات والتراخيص الإعلامية","الهيئة العامة لتنظيم الإعلام","https://gmedia.gov.sa/","https://gmedia.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-GCAM-MEDIA","1"
"SRC-GOSI-COMPLAINT","تقديم شكوى","المؤسسة العامة للتأمينات الاجتماعية","https://beta.gosi.gov.sa/ar/services/individual-services/Make-a-complaint","https://beta.gosi.gov.sa/ar/services/individual-services/Make-a-complaint","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-16","2026-09-23T15:19:33.595Z","R-GOSI-SERVICE-COMPLAINT","1"
"SRC-HAJ-RIGHTS-GUIDE","دليل حقوق وواجبات ضيف الرحمن","وزارة الحج والعمرة","https://haj.gov.sa/s-core/-/media/Project/HAJJ/PDF-and-FILES/Document-Library/AR-Guide-to-the-Rights-and-Duties-of-the-Guests-of-Allah.pdf","https://haj.gov.sa/sitecore/service/notfound.aspx","403","YES","YES","YES","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-HAJ-NUSUK-PERMIT","1"
"SRC-IAM-NAFATH","النفاذ الوطني الموحد","النفاذ الوطني الموحد","https://www.iam.gov.sa/","https://www.iam.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-DIGITAL-NAFATH-SUPPORT | R-DOCUMENTATION-SERVICE-CHECK","2"
"SRC-MC-COMPLAINT-FOLLOW","شكوى على بلاغ","وزارة التجارة","https://mc.gov.sa/ar/Pages/ReportConfirmation.aspx","https://mc.gov.sa/ar/Pages/ReportConfirmation.aspx","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-15","2026-09-23T15:19:33.595Z","R-SP-CONSUMER-ESCALATE","1"
"SRC-MC-CONCEALMENT","البرنامج الوطني لمكافحة التستر التجاري","وزارة التجارة","https://mc.gov.sa/ar/anticoncealment/","https://mc.gov.sa/ar/anticoncealment/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-MC-CONCEALMENT","1"
"SRC-MC-CONSUMER-REPORT","استقبال بلاغ تجاري","وزارة التجارة","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=55","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=55","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-15","2026-09-23T15:19:33.595Z","R-SP-CONSUMER-REPORT | R-SP-CONSUMER-FOLLOW","2"
"SRC-MC-CR-ANNUAL","التأكيد السنوي لبيانات السجل التجاري","وزارة التجارة","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=15","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=15","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-CR-ANNUAL","1"
"SRC-MC-DEFECTIVE-RECALL","الاستعلام عن المنتجات المعيبة","وزارة التجارة","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=30","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=30","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-MC-VEHICLE-RECALL","1"
"SRC-MC-ECOM-RIGHTS","نظام التجارة الإلكترونية وحقوق المستهلك","وزارة التجارة","https://mc.gov.sa/ar/ecc/pages/default.aspx","https://mc.gov.sa/ar/ecc/pages/default.aspx","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-20","2026-09-23T15:19:33.595Z","R-SP-ECOM-DELAY | R-SP-ECOM-RETURN | R-SP-ECOM-REFUND","3"
"SRC-MC-FRANCHISE","قيد الامتياز التجاري (تسجيل - تعديل - إلغاء)","وزارة التجارة","https://mc.gov.sa/ar/eservices/pages/servicedetails.aspx?sid=24","https://mc.gov.sa/ar/eservices/pages/servicedetails.aspx?sid=24","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-MC-TRADE-NAME","حجز اسم تجاري","وزارة التجارة","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=1","https://mc.gov.sa/ar/eservices/Pages/ServiceDetails.aspx?sID=1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-TRADE-NAME","1"
"SRC-MIM-INDUSTRIAL","منصة صناعي","وزارة الصناعة والثروة المعدنية","https://senaei.mc.gov.sa/","https://senaei.mc.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-MIM-INDUSTRIAL-LICENSE","1"
"SRC-MOI-EMERGENCY","الدليل الرقمي — أرقام الطوارئ","وزارة الداخلية","https://www.moi.gov.sa/wps/wcm/connect/1d7766f8-b8af-40cb-a3c7-55603ee286ec/Guidance.pdf?CACHEID=ROOTWORKSPACE-1d7766f8-b8af-40cb-a3c7-55603ee286ec-o0jvZ6U&CONVERT_TO=url&MOD=AJPERES","https://www.moi.gov.sa/wps/wcm/connect/1d7766f8-b8af-40cb-a3c7-55603ee286ec/Guidance.pdf?CACHEID=ROOTWORKSPACE-1d7766f8-b8af-40cb-a3c7-55603ee286ec-o0jvZ6U&CONVERT_TO=url&MOD=AJPERES","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-18","2026-09-23T15:19:33.595Z","R-DV-IMMEDIATE","1"
"SRC-MOJ-EXEC-LAW","نظام التنفيذ","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOMRA-CONTRACTOR","تصنيف المقاولين","وزارة البلديات والإسكان","https://contractors.momah.gov.sa/","https://contractors.momah.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-MOMRA-CONTRACTOR","1"
"SRC-MONSHAT","منشآت — البرامج والخدمات","الهيئة العامة للمنشآت الصغيرة والمتوسطة","https://www.monshaat.gov.sa/","https://www.monshaat.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-MONSHAT-SUPPORT | R-MONSHAT-FINANCE","2"
"SRC-MOT-HOSPITALITY-RIGHTS","حقوق وواجبات السائح — مرافق الضيافة السياحية والشكاوى","وزارة السياحة","https://mt.gov.sa/tic/Pages/Rights-and-Duties.aspx","https://mt.gov.sa/tic/Pages/Rights-and-Duties.aspx","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-19","2026-09-23T15:19:33.595Z","R-TOURISM-HOSPITALITY-COMPLAINT | R-TOURISM-BOOKING-PRICE | R-TOURISM-SERVICE-QUALITY","3"
"SRC-MOT-LICENSE","بوابة تراخيص الأنشطة السياحية","وزارة السياحة","https://tlg.mt.gov.sa/","https://tlg.mt.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-MOT-TOURISM-LICENSE","1"
"SRC-MYGOV-CYBER-REPORT","Cyber Crime Reports — Ministry of Interior","المنصة الوطنية / وزارة الداخلية","https://my.gov.sa/en/services/398352","https://my.gov.sa/en/services/398352","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-19","2026-09-23T15:19:33.595Z","","0"
"SRC-NAZAHA-CORRUPTION","الإبلاغ عن فساد مالي أو إداري","هيئة الرقابة ومكافحة الفساد (نزاهة)","https://my.gov.sa/en/services/21629","https://my.gov.sa/en/services/21629","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SP-NAZAHA-CORRUPTION","1"
"SRC-NCA-CYBER-VIOLATION","الإبلاغ عن مخالفة للأمن السيبراني","الهيئة الوطنية للأمن السيبراني","https://nca.gov.sa/ar/services/report-a-cybersecurity-violation/","https://nca.gov.sa/ar/services/report-a-cybersecurity-violation/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-16","2026-09-23T15:19:33.595Z","R-SP-CYBER-REG-VIOLATION","1"
"SRC-NCAR-PERSONAL-STATUS-REG","لائحة نظام الأحوال الشخصية","المركز الوطني للوثائق والمحفوظات/منصة استطلاع الأنظمة","https://ncar.gov.sa/document-details/eyJpdiI6ImRxVHRENzEvS0I1WFBlbDR0Uk5PM1E9PSIsInZhbHVlIjoiRDNScjdoajNZc0dpZENLZDFyWHJhZz09IiwibWFjIjoiOTVhZTE3NTMwYWY1OWU4NmE0NWM0MDBiM2NhNThjZTgzZDhhZDQ4MDY5OGVmZmRmNzIyNTI5N2IwYjI1YzUzZSIsInRhZyI6IiJ9","https://ncar.gov.sa/document-details/eyJpdiI6ImRxVHRENzEvS0I1WFBlbDR0Uk5PM1E9PSIsInZhbHVlIjoiRDNScjdoajNZc0dpZENLZDFyWHJhZz09IiwibWFjIjoiOTVhZTE3NTMwYWY1OWU4NmE0NWM0MDBiM2NhNThjZTgzZDhhZDQ4MDY5OGVmZmRmNzIyNTI5N2IwYjI1YzUzZSIsInRhZyI6IiJ9","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-COSTREG","اللائحة التنفيذية لنظام التكاليف القضائية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d7e8efd3-4021-4413-8255-ae7c00f190de/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d7e8efd3-4021-4413-8255-ae7c00f190de/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-COSTS-LAW","نظام التكاليف القضائية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3e368087-7b31-46e7-8005-ada100b8f703/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3e368087-7b31-46e7-8005-ada100b8f703/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-COSTS-REG","اللائحة التنفيذية لنظام التكاليف القضائية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d7e8efd3-4021-4413-8255-ae7c00f190de/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d7e8efd3-4021-4413-8255-ae7c00f190de/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-CPL","نظام المرافعات الشرعية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-EXEC","نظام التنفيذ","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-SAKANI-DEVELOPMENTAL","طلب الاستفادة من خدمة الإسكان التنموي","برنامج سكني","https://sakani.sa/services/tanmwy","https://sakani.sa/services/tanmwy","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SAKANI-DEVELOPMENTAL","1"
"SRC-SAKANI-ELIGIBILITY","التحقق من استحقاق الدعم السكني","برنامج سكني","https://sakani.sa/services/check-eligibility","https://sakani.sa/services/check-eligibility","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SAKANI-ELIGIBILITY | R-SAKANI-ELIGIBILITY-APPEAL","2"
"SRC-SAKANI-POLICY","لائحة الدعم السكني","برنامج سكني","https://sakani.sa/housing-subsidy-policy","https://sakani.sa/housing-subsidy-policy","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SAKANI-GRIEVANCE","1"
"SRC-SBC-BO","خدمات المستفيد الحقيقي","المركز السعودي للأعمال","https://business.sa/","https://business.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-BENEFICIAL-OWNER","1"
"SRC-SBC-COMPANY-EST","تأسيس الشركات عبر منصة الأعمال","المركز السعودي للأعمال","https://business.sa/","https://business.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-COMPANY-EST","1"
"SRC-SBC-CR-CANCEL","شطب السجل التجاري","المركز السعودي للأعمال","https://business.sa/","https://business.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-CR-CANCEL","1"
"SRC-SBC-CR-EXTRACT","دليل المستخدم لخدمة إصدار مستخرج سجل تجاري","المركز السعودي للأعمال","https://business.sa/media/files/e71345d4-526b-40a5-8c65-b663e375f388.pdf","https://business.sa/media/files/e71345d4-526b-40a5-8c65-b663e375f388.pdf","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-CR-EXTRACT","1"
"SRC-SBC-CR-JOURNEY","رحلة المستثمر — إصدار السجلات التجارية وبدء النشاط","المركز السعودي للأعمال","https://business.sa/","https://business.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-CR-ISSUE","1"
"SRC-SBC-CR-UPDATE","دليل المستخدم لخدمة تحديث بيانات السجل التجاري","المركز السعودي للأعمال","https://business.sa/media/files/7f4f9558-ed62-4eca-9511-aed25d922b79.pdf","https://business.sa/media/files/7f4f9558-ed62-4eca-9511-aed25d922b79.pdf","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-CR-UPDATE","1"
"SRC-SBC-ECOM-DOC","توثيق التجارة الإلكترونية والاستعلام عن متجر إلكتروني موثق — منصة الأعمال","المركز السعودي للأعمال","https://business.sa/","https://business.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-ECOM-DOC | R-SBC-ECOM-CHECK","2"
"SRC-SBC-SOLE-TRANSFER","خدمات السجل التجاري","المركز السعودي للأعمال","https://business.sa/","https://business.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SBC-SOLE-TRANSFER","1"
"SRC-SCE-PRO-ACCREDITATION","دليل الاعتماد المهني","الهيئة السعودية للمهندسين","https://www.saudieng.sa/Admin/DepartmentsDocuments/ProfessionalAccreditationGuide.pdf","https://www.saudieng.sa/Admin/DepartmentsDocuments/ProfessionalAccreditationGuide.pdf","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-PRO-SCE","1"
"SRC-SERA-COMPLAINTS","الدليل الإرشادي لخدمة تصعيد شكاوى الخدمات الكهربائية","الهيئة السعودية لتنظيم الكهرباء","https://sera.gov.sa/-/media/wera/pdfs/e-service/complaint-escalation-guide.pdf","https://sera.gov.sa/-/media/wera/pdfs/e-service/complaint-escalation-guide.pdf","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-18","2026-09-23T15:19:33.595Z","R-SPECIAL-ELECTRICITY-FOLLOW | R-SPECIAL-ELECTRICITY-ESCALATE | R-SPECIAL-ELECTRICITY-COMP-REVIEW | R-SPECIAL-ELECTRICITY-START","4"
"SRC-SOCPA-MEMBERSHIP","دليل العضويات","الهيئة السعودية للمراجعين والمحاسبين","https://socpa.org.sa/CMSPages/GetFile.aspx?guid=fb9e4ef9-296e-4c92-96a6-a94a89a26ce0","https://socpa.org.sa/CMSPages/GetFile.aspx?guid=fb9e4ef9-296e-4c92-96a6-a94a89a26ce0","","YES","NO","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-PRO-SOCPA","1"
"SRC-SWA-WATER-COMPLAINTS","تصعيد الشكاوى — الأسئلة الشائعة","الهيئة السعودية للمياه","https://swaprd.atit.sa/ar/faq/complaint","https://swaprd.atit.sa/ar/faq/complaint","","YES","NO","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-SPECIAL-WATER-FOLLOW | R-SPECIAL-WATER-RESPONSE-REVIEW | R-SPECIAL-WATER-COMP-REVIEW | R-SPECIAL-WATER-START","4"
"SRC-TAQEEM-MOTOR","تقييم أضرار المركبات ومنظومة تقدير","الهيئة السعودية للمقيّمين المعتمدين","https://taqeem.gov.sa/sector/vehicle","https://taqeem.gov.sa/sector/vehicle","403","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","المصدر الرسمي منع الفحص الآلي أو قيّده (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-16","2026-09-23T15:19:33.595Z","R-SP-MOTOR-ESTIMATE","1"
"SRC-TGA-E","الخدمات الإلكترونية والتراخيص","الهيئة العامة للنقل","https://eservices.tga.gov.sa/","https://eservices.tga.gov.sa/","","YES","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","REQUIRES HUMAN CHECK","تعذر التحقق الآلي من نطاق رسمي؛ يلزم فتحه يدويًا، ولا يعد رابطًا مكسورًا.","2026-09-21","2026-09-23T15:19:33.595Z","R-TGA-LICENSE","1"
